,time,frame_id,msg_name,signals
3637,23894,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 130.5, 'deg']]"
3638,23899,832,ENG1S05,"[['WSTL', 1.0, ''], ['VNCC', 0.0, 'km/h']]"
3639,23904,705,ENG1S01,"[['EACCP', 0.0, '%']]"
3640,23904,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 132.0, 'deg']]"
3641,23914,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 133.5, 'deg']]"
3642,23924,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 136.5, 'deg']]"
3643,23934,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 138.0, 'deg']]"
3644,23935,705,ENG1S01,"[['EACCP', 0.0, '%']]"
3645,23944,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 141.0, 'deg']]"
3646,23948,832,ENG1S05,"[['WSTL', 1.0, ''], ['VNCC', 0.0, 'km/h']]"
3647,23954,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 142.5, 'deg']]"
3648,23964,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 144.0, 'deg']]"
3649,23967,705,ENG1S01,"[['EACCP', 0.0, '%']]"
3650,23974,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 147.0, 'deg']]"
3651,23984,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 148.5, 'deg']]"
3652,23994,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 151.5, 'deg']]"
3653,23996,832,ENG1S05,"[['WSTL', 1.0, ''], ['VNCC', 0.0, 'km/h']]"
3654,23999,705,ENG1S01,"[['EACCP', 0.0, '%']]"
3655,24004,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 153.0, 'deg']]"
3656,24014,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 154.5, 'deg']]"
3657,24024,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 157.5, 'deg']]"
3658,24031,705,ENG1S01,"[['EACCP', 0.0, '%']]"
3659,24034,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 159.0, 'deg']]"
3660,24044,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 160.5, 'deg']]"
3661,24045,832,ENG1S05,"[['WSTL', 1.0, ''], ['VNCC', 0.0, 'km/h']]"
3662,24054,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 162.0, 'deg']]"
3663,24062,705,ENG1S01,"[['EACCP', 0.0, '%']]"
3664,24064,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 165.0, 'deg']]"
3665,24074,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 166.5, 'deg']]"
3666,24084,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 168.0, 'deg']]"
3667,24092,832,ENG1S05,"[['WSTL', 1.0, ''], ['VNCC', 0.0, 'km/h']]"
3668,24094,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 169.5, 'deg']]"
3669,24095,705,ENG1S01,"[['EACCP', 0.0, '%']]"
3670,24104,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 171.0, 'deg']]"
3671,24114,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 172.5, 'deg']]"
3672,24124,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 174.0, 'deg']]"
3673,24126,705,ENG1S01,"[['EACCP', 0.0, '%']]"
3674,24134,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 175.5, 'deg']]"
3675,24140,832,ENG1S05,"[['WSTL', 1.0, ''], ['VNCC', 0.0, 'km/h']]"
3676,24144,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 177.0, 'deg']]"
3677,24154,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 178.5, 'deg']]"
3678,24158,705,ENG1S01,"[['EACCP', 0.0, '%']]"
3679,24164,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 180.0, 'deg']]"
3680,24174,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 181.5, 'deg']]"
3681,24184,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 183.0, 'deg']]"
3682,24188,832,ENG1S05,"[['WSTL', 1.0, ''], ['VNCC', 0.0, 'km/h']]"
3683,24189,705,ENG1S01,"[['EACCP', 0.0, '%']]"
3684,24194,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 184.5, 'deg']]"
3685,24204,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 186.0, 'deg']]"
3686,24214,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 187.5, 'deg']]"
3687,24221,705,ENG1S01,"[['EACCP', 0.0, '%']]"
3688,24224,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 187.5, 'deg']]"
3689,24234,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 189.0, 'deg']]"
3690,24236,832,ENG1S05,"[['WSTL', 1.0, ''], ['VNCC', 0.0, 'km/h']]"
3691,24244,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 190.5, 'deg']]"
3692,24253,705,ENG1S01,"[['EACCP', 0.0, '%']]"
3693,24254,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 192.0, 'deg']]"
3694,24264,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 192.0, 'deg']]"
3695,24274,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 193.5, 'deg']]"
3696,24284,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 195.0, 'deg']]"
3697,24285,705,ENG1S01,"[['EACCP', 0.0, '%']]"
3698,24285,832,ENG1S05,"[['WSTL', 1.0, ''], ['VNCC', 0.0, 'km/h']]"
3699,24294,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 195.0, 'deg']]"
3700,24304,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 196.5, 'deg']]"
3701,24314,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 198.0, 'deg']]"
3702,24316,705,ENG1S01,"[['EACCP', 0.0, '%']]"
3703,24324,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 198.0, 'deg']]"
3704,24333,832,ENG1S05,"[['WSTL', 1.0, ''], ['VNCC', 0.0, 'km/h']]"
3705,24334,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 199.5, 'deg']]"
3706,24344,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 199.5, 'deg']]"
3707,24348,705,ENG1S01,"[['EACCP', 0.0, '%']]"
3708,24354,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 201.0, 'deg']]"
3709,24364,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 201.0, 'deg']]"
3710,24374,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 201.0, 'deg']]"
3711,24380,705,ENG1S01,"[['EACCP', 0.0, '%']]"
3712,24381,832,ENG1S05,"[['WSTL', 1.0, ''], ['VNCC', 0.0, 'km/h']]"
3713,24384,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 202.5, 'deg']]"
3714,24394,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 202.5, 'deg']]"
3715,24404,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 204.0, 'deg']]"
3716,24412,705,ENG1S01,"[['EACCP', 0.0, '%']]"
3717,24414,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 204.0, 'deg']]"
3718,24424,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 205.5, 'deg']]"
3719,24429,832,ENG1S05,"[['WSTL', 1.0, ''], ['VNCC', 0.0, 'km/h']]"
3720,24434,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 205.5, 'deg']]"
3721,24444,705,ENG1S01,"[['EACCP', 0.0, '%']]"
3722,24444,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 207.0, 'deg']]"
3723,24454,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 207.0, 'deg']]"
3724,24465,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 208.5, 'deg']]"
3725,24474,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 208.5, 'deg']]"
3726,24475,705,ENG1S01,"[['EACCP', 0.0, '%']]"
3727,24477,832,ENG1S05,"[['WSTL', 1.0, ''], ['VNCC', 0.0, 'km/h']]"
3728,24484,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 210.0, 'deg']]"
3729,24494,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 210.0, 'deg']]"
3730,24504,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 211.5, 'deg']]"
3731,24507,705,ENG1S01,"[['EACCP', 0.0, '%']]"
3732,24514,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 211.5, 'deg']]"
3733,24524,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 213.0, 'deg']]"
3734,24525,832,ENG1S05,"[['WSTL', 1.0, ''], ['VNCC', 0.0, 'km/h']]"
3735,24534,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 214.5, 'deg']]"
3736,24538,705,ENG1S01,"[['EACCP', 0.0, '%']]"
3737,24545,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 214.5, 'deg']]"
3738,24554,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 214.5, 'deg']]"
3739,24564,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 216.0, 'deg']]"
3740,24570,705,ENG1S01,"[['EACCP', 0.0, '%']]"
3741,24574,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 216.0, 'deg']]"
3742,24574,832,ENG1S05,"[['WSTL', 1.0, ''], ['VNCC', 0.0, 'km/h']]"
3743,24585,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 217.5, 'deg']]"
3744,24594,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 217.5, 'deg']]"
3745,24602,705,ENG1S01,"[['EACCP', 0.0, '%']]"
3746,24604,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 219.0, 'deg']]"
3747,24614,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 219.0, 'deg']]"
3748,24621,832,ENG1S05,"[['WSTL', 1.0, ''], ['VNCC', 0.0, 'km/h']]"
3749,24624,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 220.5, 'deg']]"
3750,24634,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 220.5, 'deg']]"
3751,24634,705,ENG1S01,"[['EACCP', 0.0, '%']]"
3752,24644,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 222.0, 'deg']]"
3753,24654,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 222.0, 'deg']]"
3754,24664,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 223.5, 'deg']]"
3755,24665,705,ENG1S01,"[['EACCP', 0.0, '%']]"
3756,24670,832,ENG1S05,"[['WSTL', 1.0, ''], ['VNCC', 0.0, 'km/h']]"
3757,24674,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 225.0, 'deg']]"
3758,24684,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 225.0, 'deg']]"
3759,24694,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 226.5, 'deg']]"
3760,24697,705,ENG1S01,"[['EACCP', 0.0, '%']]"
3761,24705,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 228.0, 'deg']]"
3762,24714,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 228.0, 'deg']]"
3763,24718,832,ENG1S05,"[['WSTL', 1.0, ''], ['VNCC', 0.0, 'km/h']]"
3764,24724,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 229.5, 'deg']]"
3765,24729,705,ENG1S01,"[['EACCP', 0.0, '%']]"
3766,24734,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 231.0, 'deg']]"
3767,24745,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 232.5, 'deg']]"
3768,24754,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 234.0, 'deg']]"
3769,24761,705,ENG1S01,"[['EACCP', 0.0, '%']]"
3770,24764,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 234.0, 'deg']]"
3771,24766,832,ENG1S05,"[['WSTL', 1.0, ''], ['VNCC', 0.0, 'km/h']]"
3772,24774,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 235.5, 'deg']]"
3773,24785,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 237.0, 'deg']]"
3774,24792,705,ENG1S01,"[['EACCP', 0.0, '%']]"
3775,24794,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 238.5, 'deg']]"
3776,24804,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 240.0, 'deg']]"
3777,24814,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 240.0, 'deg']]"
3778,24814,832,ENG1S05,"[['WSTL', 1.0, ''], ['VNCC', 0.0, 'km/h']]"
3779,24824,705,ENG1S01,"[['EACCP', 0.0, '%']]"
3780,24825,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 241.5, 'deg']]"
3781,24834,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 243.0, 'deg']]"
3782,24844,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 243.0, 'deg']]"
3783,24854,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 244.5, 'deg']]"
3784,24856,705,ENG1S01,"[['EACCP', 0.0, '%']]"
3785,24862,832,ENG1S05,"[['WSTL', 1.0, ''], ['VNCC', 0.0, 'km/h']]"
3786,24865,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 244.5, 'deg']]"
3787,24874,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 244.5, 'deg']]"
3788,24884,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 244.5, 'deg']]"
3789,24888,705,ENG1S01,"[['EACCP', 0.0, '%']]"
3790,24894,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 244.5, 'deg']]"
3791,24905,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 244.5, 'deg']]"
3792,24910,832,ENG1S05,"[['WSTL', 1.0, ''], ['VNCC', 0.0, 'km/h']]"
3793,24914,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 244.5, 'deg']]"
3794,24919,705,ENG1S01,"[['EACCP', 0.0, '%']]"
3795,24924,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 244.5, 'deg']]"
3796,24934,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 244.5, 'deg']]"
3797,24945,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 244.5, 'deg']]"
3798,24951,705,ENG1S01,"[['EACCP', 0.0, '%']]"
3799,24954,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 244.5, 'deg']]"
3800,24958,832,ENG1S05,"[['WSTL', 1.0, ''], ['VNCC', 0.0, 'km/h']]"
3801,24964,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 244.5, 'deg']]"
3802,24974,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 244.5, 'deg']]"
3803,24983,705,ENG1S01,"[['EACCP', 0.0, '%']]"
3804,24985,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 243.0, 'deg']]"
3805,24994,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 243.0, 'deg']]"
3806,25004,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 243.0, 'deg']]"
3807,25007,832,ENG1S05,"[['WSTL', 1.0, ''], ['VNCC', 0.0, 'km/h']]"
3808,25014,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 241.5, 'deg']]"
3809,25015,705,ENG1S01,"[['EACCP', 0.0, '%']]"
3810,25025,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 241.5, 'deg']]"
3811,25034,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 241.5, 'deg']]"
3812,25044,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 240.0, 'deg']]"
3813,25046,705,ENG1S01,"[['EACCP', 0.0, '%']]"
3814,25054,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 240.0, 'deg']]"
3815,25055,832,ENG1S05,"[['WSTL', 1.0, ''], ['VNCC', 0.0, 'km/h']]"
3816,25065,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 240.0, 'deg']]"
3817,25074,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 238.5, 'deg']]"
3818,25078,705,ENG1S01,"[['EACCP', 0.0, '%']]"
3819,25085,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 238.5, 'deg']]"
3820,25094,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 238.5, 'deg']]"
3821,25103,832,ENG1S05,"[['WSTL', 1.0, ''], ['VNCC', 0.0, 'km/h']]"
3822,25105,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 238.5, 'deg']]"
3823,25110,705,ENG1S01,"[['EACCP', 0.0, '%']]"
3824,25114,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 238.5, 'deg']]"
3825,25124,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 237.0, 'deg']]"
3826,25134,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 237.0, 'deg']]"
3827,25142,705,ENG1S01,"[['EACCP', 0.0, '%']]"
3828,25145,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 237.0, 'deg']]"
3829,25151,832,ENG1S05,"[['WSTL', 1.0, ''], ['VNCC', 0.0, 'km/h']]"
3830,25154,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 237.0, 'deg']]"
3831,25164,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 237.0, 'deg']]"
3832,25174,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 237.0, 'deg']]"
3833,25174,705,ENG1S01,"[['EACCP', 0.0, '%']]"
3834,25185,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 237.0, 'deg']]"
3835,25194,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 237.0, 'deg']]"
3836,25199,832,ENG1S05,"[['WSTL', 1.0, ''], ['VNCC', 0.0, 'km/h']]"
3837,25204,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 237.0, 'deg']]"
3838,25205,705,ENG1S01,"[['EACCP', 0.0, '%']]"
3839,25214,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 235.5, 'deg']]"
3840,25225,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 235.5, 'deg']]"
3841,25234,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 235.5, 'deg']]"
3842,25237,705,ENG1S01,"[['EACCP', 0.0, '%']]"
3843,25245,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 235.5, 'deg']]"
3844,25247,832,ENG1S05,"[['WSTL', 1.0, ''], ['VNCC', 0.0, 'km/h']]"
3845,25254,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 235.5, 'deg']]"
3846,25265,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 235.5, 'deg']]"
3847,25269,705,ENG1S01,"[['EACCP', 0.0, '%']]"
3848,25274,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 235.5, 'deg']]"
3849,25284,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 235.5, 'deg']]"
3850,25294,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 235.5, 'deg']]"
3851,25295,832,ENG1S05,"[['WSTL', 1.0, ''], ['VNCC', 0.0, 'km/h']]"
3852,25300,705,ENG1S01,"[['EACCP', 0.0, '%']]"
3853,25305,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 235.5, 'deg']]"
3854,25314,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 235.5, 'deg']]"
3855,25324,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 235.5, 'deg']]"
3856,25332,705,ENG1S01,"[['EACCP', 0.0, '%']]"
3857,25334,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 235.5, 'deg']]"
3858,25344,832,ENG1S05,"[['WSTL', 1.0, ''], ['VNCC', 0.0, 'km/h']]"
3859,25345,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 235.5, 'deg']]"
3860,25354,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 235.5, 'deg']]"
3861,25364,705,ENG1S01,"[['EACCP', 0.0, '%']]"
3862,25364,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 235.5, 'deg']]"
3863,25374,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 235.5, 'deg']]"
3864,25385,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 235.5, 'deg']]"
3865,25392,832,ENG1S05,"[['WSTL', 1.0, ''], ['VNCC', 0.0, 'km/h']]"
3866,25394,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 235.5, 'deg']]"
3867,25396,705,ENG1S01,"[['EACCP', 0.0, '%']]"
3868,25404,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 235.5, 'deg']]"
3869,25414,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 235.5, 'deg']]"
3870,25425,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 235.5, 'deg']]"
3871,25427,705,ENG1S01,"[['EACCP', 0.0, '%']]"
3872,25434,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 235.5, 'deg']]"
3873,25440,832,ENG1S05,"[['WSTL', 1.0, ''], ['VNCC', 0.0, 'km/h']]"
3874,25444,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 235.5, 'deg']]"
3875,25454,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 235.5, 'deg']]"
3876,25459,705,ENG1S01,"[['EACCP', 0.0, '%']]"
3877,25464,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 235.5, 'deg']]"
3878,25474,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 235.5, 'deg']]"
3879,25484,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 235.5, 'deg']]"
3880,25488,832,ENG1S05,"[['WSTL', 1.0, ''], ['VNCC', 0.0, 'km/h']]"
3881,25491,705,ENG1S01,"[['EACCP', 0.0, '%']]"
3882,25494,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 235.5, 'deg']]"
3883,25504,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 235.5, 'deg']]"
3884,25514,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 235.5, 'deg']]"
3885,25523,705,ENG1S01,"[['EACCP', 0.0, '%']]"
3886,25524,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 235.5, 'deg']]"
3887,25534,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 235.5, 'deg']]"
3888,25536,832,ENG1S05,"[['WSTL', 1.0, ''], ['VNCC', 0.0, 'km/h']]"
3889,25544,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 235.5, 'deg']]"
3890,25554,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 235.5, 'deg']]"
3891,25555,705,ENG1S01,"[['EACCP', 0.0, '%']]"
3892,25564,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 235.5, 'deg']]"
3893,25574,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 235.5, 'deg']]"
3894,25584,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 235.5, 'deg']]"
3895,25585,832,ENG1S05,"[['WSTL', 1.0, ''], ['VNCC', 0.0, 'km/h']]"
3896,25586,705,ENG1S01,"[['EACCP', 0.0, '%']]"
3897,25594,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 235.5, 'deg']]"
3898,25604,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 235.5, 'deg']]"
3899,25614,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 235.5, 'deg']]"
3900,25618,705,ENG1S01,"[['EACCP', 0.0, '%']]"
3901,25624,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 235.5, 'deg']]"
3902,25632,832,ENG1S05,"[['WSTL', 1.0, ''], ['VNCC', 0.0, 'km/h']]"
3903,25634,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 235.5, 'deg']]"
3904,25644,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 235.5, 'deg']]"
3905,25650,705,ENG1S01,"[['EACCP', 0.0, '%']]"
3906,25654,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 235.5, 'deg']]"
3907,25664,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 235.5, 'deg']]"
3908,25674,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 235.5, 'deg']]"
3909,25680,832,ENG1S05,"[['WSTL', 1.0, ''], ['VNCC', 0.0, 'km/h']]"
3910,25681,705,ENG1S01,"[['EACCP', 0.0, '%']]"
3911,25684,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 235.5, 'deg']]"
3912,25694,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 235.5, 'deg']]"
3913,25704,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 234.0, 'deg']]"
3914,25714,705,ENG1S01,"[['EACCP', 0.0, '%']]"
3915,25714,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 234.0, 'deg']]"
3916,25724,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 232.5, 'deg']]"
3917,25728,832,ENG1S05,"[['WSTL', 1.0, ''], ['VNCC', 0.0, 'km/h']]"
3918,25734,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 232.5, 'deg']]"
3919,25744,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 232.5, 'deg']]"
3920,25745,705,ENG1S01,"[['EACCP', 0.0, '%']]"
3921,25754,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 231.0, 'deg']]"
