,frame_id,time,data,dlc,flags,msg_name,msg_comment,signals
852,37,6481,bytearray(b'\x00\x03 \x03\x7f\xfe\x00\xd0'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
853,37,6491,bytearray(b'\x00\x03 \x03\x7f\xfe\x00\xd0'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
854,37,6501,bytearray(b'\x00\x03 \x03\x7f\xfe\x00\xd0'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
855,705,6506,bytearray(b'\x08\x02\xab\xfc`\xff\x00\xdb'),8,2,ENG1S01,,"[['EACCP', 0.0, '%']]"
856,37,6511,bytearray(b'\x00\x03 \x03o\xfe\x00\xc0'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
857,37,6521,bytearray(b'\x00\x03 \x03o\xfe\x00\xc0'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
858,37,6531,bytearray(b'\x00\x03 \x03o\xfe\x00\xc0'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
859,705,6538,bytearray(b'\x08\x02\xab\xfc`\xff\x00\xdb'),8,2,ENG1S01,,"[['EACCP', 0.0, '%']]"
860,37,6541,bytearray(b'\x00\x03 \x03_\xfe\x00\xb0'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
861,37,6551,bytearray(b'\x00\x03 \x03_\xfe\x00\xb0'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
862,37,6561,bytearray(b'\x00\x03 \x03_\xfe\x00\xb0'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
863,705,6570,bytearray(b'\x08\x02\xab\xfc`\xff\x00\xdb'),8,2,ENG1S01,,"[['EACCP', 0.0, '%']]"
864,37,6570,bytearray(b'\x00\x03 \x03_\xfe\x00\xb0'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
865,37,6581,bytearray(b'\x00\x03 \x03_\xfe\x00\xb0'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
866,37,6591,bytearray(b'\x00\x03 \x03_\xfe\x00\xb0'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
867,37,6601,bytearray(b'\x00\x03 \x03_\xff\x00\xb1'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
868,705,6601,bytearray(b'\x08\x02\xab\xfc`\xff\x00\xdb'),8,2,ENG1S01,,"[['EACCP', 0.0, '%']]"
869,37,6611,bytearray(b'\x00\x03 \x03_\xff\x00\xb1'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
870,37,6621,bytearray(b'\x00\x03 \x03_\xff\x00\xb1'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
871,37,6631,bytearray(b'\x00\x03 \x03_\xff\x00\xb1'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
872,705,6633,bytearray(b'\x08\x02\xab\xfc`\xff\x00\xdb'),8,2,ENG1S01,,"[['EACCP', 0.0, '%']]"
873,37,6641,bytearray(b'\x00\x03 \x03_\xff\x00\xb1'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
874,37,6651,bytearray(b'\x00\x03 \x03_\xff\x00\xb1'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
875,37,6661,bytearray(b'\x00\x03 \x03_\xff\x00\xb1'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
876,705,6665,bytearray(b'\x08\x02\xab\xfc`\xff\x00\xdb'),8,2,ENG1S01,,"[['EACCP', 0.0, '%']]"
877,37,6671,bytearray(b'\x00\x03 \x03_\xff\x00\xb1'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
878,37,6681,bytearray(b'\x00\x03 \x03O\xff\x00\xa1'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
879,37,6691,bytearray(b'\x00\x03 \x03O\xff\x00\xa1'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
880,705,6697,bytearray(b'\x08\x02\xab\xfc`\xff\x00\xdb'),8,2,ENG1S01,,"[['EACCP', 0.0, '%']]"
881,37,6701,bytearray(b'\x00\x03 \x03?\xff\x00\x91'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
882,37,6711,bytearray(b'\x00\x03 \x03?\xff\x00\x91'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
883,37,6721,bytearray(b'\x00\x03 \x03?\xff\x00\x91'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
884,705,6728,bytearray(b'\x08\x02\xab\xfc`\xff\x00\xdb'),8,2,ENG1S01,,"[['EACCP', 0.0, '%']]"
885,37,6731,bytearray(b'\x00\x03 \x03?\xff\x00\x91'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
886,37,6741,bytearray(b'\x00\x03 \x03?\xff\x00\x91'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
887,37,6751,bytearray(b'\x00\x03 \x03?\xff\x00\x91'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
888,37,6761,bytearray(b'\x00\x03 \x03?\xff\x00\x91'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
889,705,6761,bytearray(b'\x08\x02\xab\xfc`\xff\x00\xdb'),8,2,ENG1S01,,"[['EACCP', 0.0, '%']]"
890,37,6771,bytearray(b'\x00\x03 \x03?\xff\x00\x91'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
891,37,6781,bytearray(b'\x00\x03 \x03?\xff\x00\x91'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
892,37,6791,bytearray(b'\x00\x03 \x03?\xff\x00\x91'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
893,705,6792,bytearray(b'\x08\x02\xab\xfc`\xff\x00\xdb'),8,2,ENG1S01,,"[['EACCP', 0.0, '%']]"
894,37,6801,bytearray(b'\x00\x03 \x03?\xff\x00\x91'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
895,37,6811,bytearray(b'\x00\x03 \x03?\xff\x00\x91'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
896,37,6821,bytearray(b'\x00\x03 \x03?\xff\x00\x91'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
897,705,6823,bytearray(b'\x08\x02\xab\xfc`\xff\x00\xdb'),8,2,ENG1S01,,"[['EACCP', 0.0, '%']]"
898,37,6831,bytearray(b'\x00\x03 \x03?\xff\x00\x91'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
899,37,6841,bytearray(b'\x00\x03 \x03?\xff\x00\x91'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
900,37,6851,bytearray(b'\x00\x03 \x030\x00\x00\x83'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
901,705,6855,bytearray(b'\x08\x02\xab\xfc`\xff\x00\xdb'),8,2,ENG1S01,,"[['EACCP', 0.0, '%']]"
902,37,6861,bytearray(b'\x00\x03 \x030\x00\x00\x83'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
903,37,6871,bytearray(b'\x00\x03 \x030\x00\x00\x83'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
904,37,6881,bytearray(b'\x00\x03 \x030\x00\x00\x83'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
905,705,6887,bytearray(b'\x08\x02\xab\xfc`\xff\x00\xdb'),8,2,ENG1S01,,"[['EACCP', 0.0, '%']]"
906,37,6891,bytearray(b'\x00\x03 \x030\x00\x00\x83'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
907,37,6901,bytearray(b'\x00\x03 \x030\x00\x00\x83'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
908,37,6911,bytearray(b'\x00\x03 \x030\x00\x00\x83'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
909,705,6919,bytearray(b'\x08\x02\xab\xfc`\xff\x00\xdb'),8,2,ENG1S01,,"[['EACCP', 0.0, '%']]"
910,37,6921,bytearray(b'\x00\x03 \x030\x00\x00\x83'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
911,37,6931,bytearray(b'\x00\x03 \x030\x00\x00\x83'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
912,37,6941,bytearray(b'\x00\x03 \x030\x00\x00\x83'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
913,705,6950,bytearray(b'\x08\x02\xab\xfc`\xff\x00\xdb'),8,2,ENG1S01,,"[['EACCP', 0.0, '%']]"
914,37,6951,bytearray(b'\x00\x03 \x030\x00\x00\x83'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
915,37,6961,bytearray(b'\x00\x03 \x030\x00\x00\x83'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
916,37,6971,bytearray(b'\x00\x03 \x030\x00\x00\x83'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
917,37,6981,bytearray(b'\x00\x03 \x030\x00\x00\x83'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
918,705,6982,bytearray(b'\x08\x02\xab\xfc`\xff\x00\xdb'),8,2,ENG1S01,,"[['EACCP', 0.0, '%']]"
919,37,6991,bytearray(b'\x00\x03 \x030\x00\x00\x83'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
920,37,7001,bytearray(b'\x00\x03 \x030\x00\x00\x83'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
921,37,7011,bytearray(b'\x00\x03 \x030\x00\x00\x83'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
922,705,7014,bytearray(b'\x08\x02\xab\xfc`\xff\x00\xdb'),8,2,ENG1S01,,"[['EACCP', 0.0, '%']]"
923,37,7021,bytearray(b'\x00\x03 \x030\x00\x00\x83'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
924,37,7031,bytearray(b'\x00\x03 \x030\x00\x00\x83'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
925,37,7041,bytearray(b'\x00\x03 \x030\x00\x00\x83'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
926,705,7046,bytearray(b'\x08\x02\xab\xfc`\xff\x00\xdb'),8,2,ENG1S01,,"[['EACCP', 0.0, '%']]"
927,37,7051,bytearray(b'\x00\x03 \x030\x00\x00\x83'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
928,37,7061,bytearray(b'\x00\x03 \x030\x00\x00\x83'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
929,37,7071,bytearray(b'\x00\x03 \x030\x00\x00\x83'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
930,705,7078,bytearray(b'\x08\x02\xab\xfc`\xff\x00\xdb'),8,2,ENG1S01,,"[['EACCP', 0.0, '%']]"
931,37,7081,bytearray(b'\x00\x03 \x03@\x00\x00\x93'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
932,37,7091,bytearray(b'\x00\x03 \x03@\x00\x00\x93'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
933,37,7101,bytearray(b'\x00\x03 \x030\x00\x00\x83'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
934,705,7109,bytearray(b'\x08\x02\xab\xfc`\xff\x00\xdb'),8,2,ENG1S01,,"[['EACCP', 0.0, '%']]"
935,37,7111,bytearray(b'\x00\x03 \x030\x00\x00\x83'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
936,37,7121,bytearray(b'\x00\x03 \x030\x00\x00\x83'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
937,37,7131,bytearray(b'\x00\x03 \x030\x00\x00\x83'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
938,37,7141,bytearray(b'\x00\x03 \x030\x00\x00\x83'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
939,705,7141,bytearray(b'\x08\x02\xab\xfc`\xff\x00\xdb'),8,2,ENG1S01,,"[['EACCP', 0.0, '%']]"
940,37,7151,bytearray(b'\x00\x03 \x030\x00\x00\x83'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
941,37,7161,bytearray(b'\x00\x03 \x030\x00\x00\x83'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
942,37,7171,bytearray(b'\x00\x03 \x030\x00\x00\x83'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
943,705,7173,bytearray(b'\x08\x02\xab\xfc`\xff\x00\xdb'),8,2,ENG1S01,,"[['EACCP', 0.0, '%']]"
944,37,7181,bytearray(b'\x00\x03 \x030\x00\x00\x83'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
945,37,7191,bytearray(b'\x00\x03 \x030\x00\x00\x83'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
946,37,7201,bytearray(b'\x00\x03 \x030\x00\x00\x83'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
947,705,7204,bytearray(b'\x08\x02\xab\xfc`\xff\x00\xdb'),8,2,ENG1S01,,"[['EACCP', 0.0, '%']]"
948,37,7211,bytearray(b'\x00\x03 \x030\x00\x00\x83'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
949,37,7222,bytearray(b'\x00\x03 \x030\x00\x00\x83'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
950,37,7231,bytearray(b'\x00\x03 \x03@\x00\x00\x93'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
951,705,7236,bytearray(b'\x08\x02\xab\xfc`\xff\x00\xdb'),8,2,ENG1S01,,"[['EACCP', 0.0, '%']]"
952,37,7241,bytearray(b'\x00\x03 \x030\x00\x00\x83'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
953,37,7251,bytearray(b'\x00\x03 \x030\x00\x00\x83'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
954,37,7261,bytearray(b'\x00\x03 \x030\x00\x00\x83'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
955,705,7268,bytearray(b'\x08\x02\xab\xfc`\xff\x00\xdb'),8,2,ENG1S01,,"[['EACCP', 0.0, '%']]"
956,37,7271,bytearray(b'\x00\x03 \x030\x00\x00\x83'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
957,37,7281,bytearray(b'\x00\x03 \x030\x00\x00\x83'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
958,37,7291,bytearray(b'\x00\x03 \x030\x00\x00\x83'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
959,705,7300,bytearray(b'\x08\x02\xab\xfc`\xff\x00\xdb'),8,2,ENG1S01,,"[['EACCP', 0.0, '%']]"
960,37,7301,bytearray(b'\x00\x03 \x030\x00\x00\x83'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
961,37,7311,bytearray(b'\x00\x03 \x030\x00\x00\x83'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
962,37,7321,bytearray(b'\x00\x03 \x030\x00\x00\x83'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
963,37,7331,bytearray(b'\x00\x03 \x030\x00\x00\x83'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
964,705,7331,bytearray(b'\x08\x02\xab\xfc`\xff\x00\xdb'),8,2,ENG1S01,,"[['EACCP', 0.0, '%']]"
965,37,7341,bytearray(b'\x00\x03 \x030\x00\x00\x83'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
966,37,7350,bytearray(b'\x00\x03 \x030\x00\x00\x83'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
967,37,7361,bytearray(b'\x00\x03 \x030\x00\x00\x83'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
968,705,7363,bytearray(b'\x08\x02\xab\xfc`\xff\x00\xdb'),8,2,ENG1S01,,"[['EACCP', 0.0, '%']]"
969,37,7370,bytearray(b'\x00\x03 \x030\x00\x00\x83'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
970,37,7381,bytearray(b'\x00\x03 \x030\x00\x00\x83'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
971,37,7391,bytearray(b'\x00\x03 \x030\x00\x00\x83'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
972,705,7395,bytearray(b'\x08\x02\xab\xfc`\xff\x00\xdb'),8,2,ENG1S01,,"[['EACCP', 0.0, '%']]"
973,37,7400,bytearray(b'\x00\x03 \x030\x00\x00\x83'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
974,37,7410,bytearray(b'\x00\x03 \x030\x00\x00\x83'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
975,37,7421,bytearray(b'\x00\x03 \x030\x00\x00\x83'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
976,705,7427,bytearray(b'\x08\x02\xab\xfc`\xff\x00\xdb'),8,2,ENG1S01,,"[['EACCP', 0.0, '%']]"
977,37,7430,bytearray(b'\x00\x03 \x030\x00\x00\x83'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
978,37,7440,bytearray(b'\x00\x03 \x030\x00\x00\x83'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
979,37,7451,bytearray(b'\x00\x03 \x030\x00\x00\x83'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
980,705,7458,bytearray(b'\x08\x02\xab\xfc`\xff\x00\xdb'),8,2,ENG1S01,,"[['EACCP', 0.0, '%']]"
981,37,7461,bytearray(b'\x00\x03 \x030\x00\x00\x83'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
982,37,7470,bytearray(b'\x00\x03 \x030\x00\x00\x83'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
983,37,7481,bytearray(b'\x00\x03 \x030\x00\x00\x83'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
984,705,7490,bytearray(b'\x08\x02\xab\xfc`\xff\x00\xdb'),8,2,ENG1S01,,"[['EACCP', 0.0, '%']]"
985,37,7491,bytearray(b'\x00\x03 \x030\x00\x00\x83'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
986,37,7501,bytearray(b'\x00\x03 \x030\x00\x00\x83'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
987,37,7511,bytearray(b'\x00\x03 \x030\x00\x00\x83'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
988,37,7521,bytearray(b'\x00\x03 \x030\x00\x00\x83'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
989,705,7522,bytearray(b'\x08\x02\xab\xfc`\xff\x00\xdb'),8,2,ENG1S01,,"[['EACCP', 0.0, '%']]"
990,37,7530,bytearray(b'\x00\x03 \x030\x00\x00\x83'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
991,37,7541,bytearray(b'\x00\x03 \x030\x00\x00\x83'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
992,37,7550,bytearray(b'\x00\x03 \x030\x00\x00\x83'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
993,705,7554,bytearray(b'\x08\x02\xab\xfc`\xff\x00\xdb'),8,2,ENG1S01,,"[['EACCP', 0.0, '%']]"
994,37,7561,bytearray(b'\x00\x03 \x030\x00\x00\x83'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
995,37,7571,bytearray(b'\x00\x03 \x030\x00\x00\x83'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
996,37,7581,bytearray(b'\x00\x03 \x030\x00\x00\x83'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
997,705,7585,bytearray(b'\x08\x02\xab\xfc`\xff\x00\xdb'),8,2,ENG1S01,,"[['EACCP', 0.0, '%']]"
998,37,7590,bytearray(b'\x00\x03 \x030\x00\x00\x83'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
999,37,7601,bytearray(b'\x00\x03 \x030\x00\x00\x83'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
1000,37,7611,bytearray(b'\x00\x03 \x030\x00\x00\x83'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
1001,705,7617,bytearray(b'\x08\x02\xab\xfc`\xff\x00\xdb'),8,2,ENG1S01,,"[['EACCP', 0.0, '%']]"
1002,37,7621,bytearray(b'\x00\x03 \x030\x00\x00\x83'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
1003,37,7630,bytearray(b'\x00\x03 \x030\x00\x00\x83'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
1004,37,7640,bytearray(b'\x00\x03 \x030\x00\x00\x83'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
1005,705,7649,bytearray(b'\x08\x02\xab\xfc`\xff\x00\xdb'),8,2,ENG1S01,,"[['EACCP', 0.0, '%']]"
1006,37,7650,bytearray(b'\x00\x03 \x030\x00\x00\x83'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
1007,37,7661,bytearray(b'\x00\x03 \x030\x00\x00\x83'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
1008,37,7671,bytearray(b'\x00\x03 \x030\x00\x00\x83'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
1009,37,7680,bytearray(b'\x00\x03 \x030\x00\x00\x83'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
1010,705,7681,bytearray(b'\x08\x02\xab\xfc`\xff\x00\xdb'),8,2,ENG1S01,,"[['EACCP', 0.0, '%']]"
1011,37,7691,bytearray(b'\x00\x03 \x030\x00\x00\x83'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
1012,37,7701,bytearray(b'\x00\x03 \x030\x00\x00\x83'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
1013,37,7710,bytearray(b'\x00\x03 \x030\x00\x00\x83'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
1014,705,7712,bytearray(b'\x08\x02\xab\xfc`\xff\x00\xdb'),8,2,ENG1S01,,"[['EACCP', 0.0, '%']]"
1015,37,7721,bytearray(b'\x00\x03 \x030\x00\x00\x83'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
1016,37,7730,bytearray(b'\x00\x03 \x030\x00\x00\x83'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
1017,37,7741,bytearray(b'\x00\x03 \x030\x00\x00\x83'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
1018,705,7744,bytearray(b'\x08\x02\xab\xfc`\xff\x00\xdb'),8,2,ENG1S01,,"[['EACCP', 0.0, '%']]"
1019,37,7750,bytearray(b'\x00\x03 \x030\x00\x00\x83'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
1020,37,7760,bytearray(b'\x00\x03 \x030\x00\x00\x83'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
