,time,frame_id,msg_name,signals
1126,7404,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 25.5, 'deg']]"
1127,7404,832,ENG1S05,"[['WSTL', 0.0, ''], ['VNCC', 12.015625, 'km/h']]"
1128,7414,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 25.5, 'deg']]"
1129,7425,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 25.5, 'deg']]"
1130,7427,705,ENG1S01,"[['EACCP', 23.0, '%']]"
1131,7434,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 25.5, 'deg']]"
1132,7444,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 25.5, 'deg']]"
1133,7453,832,ENG1S05,"[['WSTL', 0.0, ''], ['VNCC', 12.15625, 'km/h']]"
1134,7454,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 25.5, 'deg']]"
1135,7459,705,ENG1S01,"[['EACCP', 23.5, '%']]"
1136,7465,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 25.5, 'deg']]"
1137,7474,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 25.5, 'deg']]"
1138,7484,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 25.5, 'deg']]"
1139,7490,705,ENG1S01,"[['EACCP', 23.5, '%']]"
1140,7494,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 25.5, 'deg']]"
1141,7501,832,ENG1S05,"[['WSTL', 0.0, ''], ['VNCC', 12.3515625, 'km/h']]"
1142,7505,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 27.0, 'deg']]"
1143,7514,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 27.0, 'deg']]"
1144,7522,705,ENG1S01,"[['EACCP', 23.5, '%']]"
1145,7524,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 27.0, 'deg']]"
1146,7534,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 27.0, 'deg']]"
1147,7544,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 27.0, 'deg']]"
1148,7549,832,ENG1S05,"[['WSTL', 0.0, ''], ['VNCC', 12.5, 'km/h']]"
1149,7553,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 27.0, 'deg']]"
1150,7554,705,ENG1S01,"[['EACCP', 23.5, '%']]"
1151,7564,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 28.5, 'deg']]"
1152,7574,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 28.5, 'deg']]"
1153,7584,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 28.5, 'deg']]"
1154,7586,705,ENG1S01,"[['EACCP', 23.5, '%']]"
1155,7593,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 28.5, 'deg']]"
1156,7597,832,ENG1S05,"[['WSTL', 0.0, ''], ['VNCC', 12.68359375, 'km/h']]"
1157,7604,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 30.0, 'deg']]"
1158,7614,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 30.0, 'deg']]"
1159,7617,705,ENG1S01,"[['EACCP', 23.5, '%']]"
1160,7625,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 30.0, 'deg']]"
1161,7633,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 31.5, 'deg']]"
1162,7644,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 31.5, 'deg']]"
1163,7645,832,ENG1S05,"[['WSTL', 0.0, ''], ['VNCC', 12.8203125, 'km/h']]"
1164,7649,705,ENG1S01,"[['EACCP', 23.5, '%']]"
1165,7654,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 31.5, 'deg']]"
1166,7664,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 33.0, 'deg']]"
1167,7673,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 33.0, 'deg']]"
1168,7681,705,ENG1S01,"[['EACCP', 23.5, '%']]"
1169,7684,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 34.5, 'deg']]"
1170,7694,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 34.5, 'deg']]"
1171,7694,832,ENG1S05,"[['WSTL', 0.0, ''], ['VNCC', 12.9921875, 'km/h']]"
1172,7704,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 36.0, 'deg']]"
1173,7714,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 36.0, 'deg']]"
1174,7714,705,ENG1S01,"[['EACCP', 23.5, '%']]"
1175,7723,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 37.5, 'deg']]"
1176,7733,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 39.0, 'deg']]"
1177,7741,832,ENG1S05,"[['WSTL', 0.0, ''], ['VNCC', 13.12109375, 'km/h']]"
1178,7745,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 39.0, 'deg']]"
1179,7745,705,ENG1S01,"[['EACCP', 23.5, '%']]"
1180,7753,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 40.5, 'deg']]"
1181,7764,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 40.5, 'deg']]"
1182,7774,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 42.0, 'deg']]"
1183,7776,705,ENG1S01,"[['EACCP', 23.5, '%']]"
1184,7785,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 42.0, 'deg']]"
1185,7789,832,ENG1S05,"[['WSTL', 0.0, ''], ['VNCC', 13.2734375, 'km/h']]"
1186,7793,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 43.5, 'deg']]"
1187,7803,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 43.5, 'deg']]"
1188,7808,705,ENG1S01,"[['EACCP', 23.5, '%']]"
1189,7813,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 45.0, 'deg']]"
1190,7824,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 45.0, 'deg']]"
1191,7833,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 46.5, 'deg']]"
1192,7838,832,ENG1S05,"[['WSTL', 0.0, ''], ['VNCC', 13.38671875, 'km/h']]"
1193,7840,705,ENG1S01,"[['EACCP', 23.5, '%']]"
1194,7843,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 46.5, 'deg']]"
1195,7853,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 46.5, 'deg']]"
1196,7863,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 48.0, 'deg']]"
1197,7871,705,ENG1S01,"[['EACCP', 24.0, '%']]"
1198,7873,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 48.0, 'deg']]"
1199,7883,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 48.0, 'deg']]"
1200,7886,832,ENG1S05,"[['WSTL', 0.0, ''], ['VNCC', 13.5234375, 'km/h']]"
1201,7893,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 48.0, 'deg']]"
1202,7904,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 48.0, 'deg']]"
1203,7904,705,ENG1S01,"[['EACCP', 24.0, '%']]"
1204,7913,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 48.0, 'deg']]"
1205,7924,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 48.0, 'deg']]"
1206,7933,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 48.0, 'deg']]"
1207,7934,832,ENG1S05,"[['WSTL', 0.0, ''], ['VNCC', 13.625, 'km/h']]"
1208,7935,705,ENG1S01,"[['EACCP', 24.5, '%']]"
1209,7944,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 48.0, 'deg']]"
1210,7953,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 48.0, 'deg']]"
1211,7963,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 48.0, 'deg']]"
1212,7967,705,ENG1S01,"[['EACCP', 24.5, '%']]"
1213,7973,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 48.0, 'deg']]"
1214,7982,832,ENG1S05,"[['WSTL', 0.0, ''], ['VNCC', 13.75390625, 'km/h']]"
1215,7984,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 48.0, 'deg']]"
1216,7993,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 48.0, 'deg']]"
1217,7998,705,ENG1S01,"[['EACCP', 24.5, '%']]"
1218,8004,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 48.0, 'deg']]"
1219,8013,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 48.0, 'deg']]"
1220,8023,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 48.0, 'deg']]"
1221,8030,705,ENG1S01,"[['EACCP', 25.0, '%']]"
1222,8030,832,ENG1S05,"[['WSTL', 0.0, ''], ['VNCC', 13.8515625, 'km/h']]"
1223,8033,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 48.0, 'deg']]"
1224,8043,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 48.0, 'deg']]"
1225,8053,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 48.0, 'deg']]"
1226,8062,705,ENG1S01,"[['EACCP', 25.0, '%']]"
1227,8064,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 48.0, 'deg']]"
1228,8073,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 48.0, 'deg']]"
1229,8078,832,ENG1S05,"[['WSTL', 0.0, ''], ['VNCC', 13.984375, 'km/h']]"
1230,8083,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 48.0, 'deg']]"
1231,8093,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 46.5, 'deg']]"
1232,8094,705,ENG1S01,"[['EACCP', 25.0, '%']]"
1233,8104,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 46.5, 'deg']]"
1234,8113,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 46.5, 'deg']]"
1235,8123,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 46.5, 'deg']]"
1236,8125,705,ENG1S01,"[['EACCP', 25.0, '%']]"
1237,8126,832,ENG1S05,"[['WSTL', 0.0, ''], ['VNCC', 14.0859375, 'km/h']]"
1238,8133,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 46.5, 'deg']]"
1239,8143,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 46.5, 'deg']]"
1240,8153,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 46.5, 'deg']]"
1241,8157,705,ENG1S01,"[['EACCP', 25.0, '%']]"
1242,8163,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 46.5, 'deg']]"
1243,8173,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 46.5, 'deg']]"
1244,8175,832,ENG1S05,"[['WSTL', 0.0, ''], ['VNCC', 14.22265625, 'km/h']]"
1245,8183,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 46.5, 'deg']]"
1246,8189,705,ENG1S01,"[['EACCP', 24.5, '%']]"
1247,8193,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 46.5, 'deg']]"
1248,8203,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 46.5, 'deg']]"
1249,8213,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 45.0, 'deg']]"
1250,8221,705,ENG1S01,"[['EACCP', 24.0, '%']]"
1251,8223,832,ENG1S05,"[['WSTL', 0.0, ''], ['VNCC', 14.32421875, 'km/h']]"
1252,8224,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 45.0, 'deg']]"
1253,8233,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 45.0, 'deg']]"
1254,8243,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 45.0, 'deg']]"
1255,8252,705,ENG1S01,"[['EACCP', 24.0, '%']]"
1256,8253,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 45.0, 'deg']]"
1257,8264,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 45.0, 'deg']]"
1258,8271,832,ENG1S05,"[['WSTL', 0.0, ''], ['VNCC', 14.4609375, 'km/h']]"
1259,8273,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 45.0, 'deg']]"
1260,8283,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 45.0, 'deg']]"
1261,8284,705,ENG1S01,"[['EACCP', 24.0, '%']]"
1262,8294,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 43.5, 'deg']]"
1263,8303,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 43.5, 'deg']]"
1264,8313,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 43.5, 'deg']]"
1265,8316,705,ENG1S01,"[['EACCP', 24.0, '%']]"
1266,8319,832,ENG1S05,"[['WSTL', 0.0, ''], ['VNCC', 14.6171875, 'km/h']]"
1267,8324,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 43.5, 'deg']]"
1268,8333,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 43.5, 'deg']]"
1269,8343,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 42.0, 'deg']]"
1270,8348,705,ENG1S01,"[['EACCP', 24.0, '%']]"
1271,8353,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 42.0, 'deg']]"
1272,8364,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 42.0, 'deg']]"
1273,8367,832,ENG1S05,"[['WSTL', 0.0, ''], ['VNCC', 14.734375, 'km/h']]"
1274,8373,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 42.0, 'deg']]"
1275,8379,705,ENG1S01,"[['EACCP', 24.0, '%']]"
1276,8384,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 40.5, 'deg']]"
1277,8393,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 40.5, 'deg']]"
1278,8403,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 40.5, 'deg']]"
1279,8411,705,ENG1S01,"[['EACCP', 24.0, '%']]"
1280,8413,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 39.0, 'deg']]"
1281,8415,832,ENG1S05,"[['WSTL', 0.0, ''], ['VNCC', 14.87109375, 'km/h']]"
1282,8424,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 39.0, 'deg']]"
1283,8434,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 37.5, 'deg']]"
1284,8443,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 37.5, 'deg']]"
1285,8444,705,ENG1S01,"[['EACCP', 22.0, '%']]"
1286,8453,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 37.5, 'deg']]"
1287,8464,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 36.0, 'deg']]"
1288,8464,832,ENG1S05,"[['WSTL', 0.0, ''], ['VNCC', 14.97265625, 'km/h']]"
1289,8473,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 36.0, 'deg']]"
1290,8475,705,ENG1S01,"[['EACCP', 14.0, '%']]"
1291,8484,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 34.5, 'deg']]"
1292,8493,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 34.5, 'deg']]"
1293,8504,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 34.5, 'deg']]"
1294,8506,705,ENG1S01,"[['EACCP', 2.0, '%']]"
1295,8511,832,ENG1S05,"[['WSTL', 0.0, ''], ['VNCC', 15.109375, 'km/h']]"
1296,8514,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 33.0, 'deg']]"
1297,8524,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 33.0, 'deg']]"
1298,8534,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 31.5, 'deg']]"
1299,8538,705,ENG1S01,"[['EACCP', 0.0, '%']]"
1300,8544,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 31.5, 'deg']]"
1301,8554,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 30.0, 'deg']]"
1302,8560,832,ENG1S05,"[['WSTL', 0.0, ''], ['VNCC', 15.2109375, 'km/h']]"
1303,8564,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 30.0, 'deg']]"
1304,8570,705,ENG1S01,"[['EACCP', 0.0, '%']]"
1305,8574,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 30.0, 'deg']]"
1306,8584,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 28.5, 'deg']]"
1307,8593,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 28.5, 'deg']]"
1308,8602,705,ENG1S01,"[['EACCP', 0.0, '%']]"
1309,8603,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 28.5, 'deg']]"
1310,8608,832,ENG1S05,"[['WSTL', 0.0, ''], ['VNCC', 15.34765625, 'km/h']]"
1311,8614,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 27.0, 'deg']]"
1312,8624,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 27.0, 'deg']]"
1313,8633,705,ENG1S01,"[['EACCP', 0.0, '%']]"
1314,8634,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 27.0, 'deg']]"
1315,8644,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 27.0, 'deg']]"
1316,8654,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 25.5, 'deg']]"
1317,8656,832,ENG1S05,"[['WSTL', 0.0, ''], ['VNCC', 15.453125, 'km/h']]"
1318,8664,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 25.5, 'deg']]"
1319,8665,705,ENG1S01,"[['EACCP', 0.0, '%']]"
1320,8674,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 25.5, 'deg']]"
1321,8684,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 25.5, 'deg']]"
1322,8694,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 24.0, 'deg']]"
1323,8697,705,ENG1S01,"[['EACCP', 0.0, '%']]"
1324,8704,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 24.0, 'deg']]"
1325,8704,832,ENG1S05,"[['WSTL', 0.0, ''], ['VNCC', 15.59765625, 'km/h']]"
1326,8714,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 24.0, 'deg']]"
1327,8724,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 24.0, 'deg']]"
1328,8729,705,ENG1S01,"[['EACCP', 0.0, '%']]"
1329,8734,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 24.0, 'deg']]"
1330,8744,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 22.5, 'deg']]"
1331,8752,832,ENG1S05,"[['WSTL', 0.0, ''], ['VNCC', 15.765625, 'km/h']]"
1332,8753,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 22.5, 'deg']]"
1333,8760,705,ENG1S01,"[['EACCP', 0.0, '%']]"
1334,8764,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 22.5, 'deg']]"
1335,8774,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 22.5, 'deg']]"
1336,8784,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 21.0, 'deg']]"
1337,8792,705,ENG1S01,"[['EACCP', 0.0, '%']]"
1338,8794,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 21.0, 'deg']]"
1339,8800,832,ENG1S05,"[['WSTL', 0.0, ''], ['VNCC', 15.89453125, 'km/h']]"
1340,8804,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 21.0, 'deg']]"
1341,8814,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 19.5, 'deg']]"
1342,8824,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 19.5, 'deg']]"
1343,8825,705,ENG1S01,"[['EACCP', 0.0, '%']]"
1344,8834,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 19.5, 'deg']]"
1345,8844,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 19.5, 'deg']]"
1346,8848,832,ENG1S05,"[['WSTL', 0.0, ''], ['VNCC', 16.04296875, 'km/h']]"
1347,8854,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 18.0, 'deg']]"
1348,8855,705,ENG1S01,"[['EACCP', 0.0, '%']]"
1349,8864,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 18.0, 'deg']]"
1350,8874,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 18.0, 'deg']]"
1351,8884,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 18.0, 'deg']]"
1352,8887,705,ENG1S01,"[['EACCP', 0.0, '%']]"
1353,8894,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 16.5, 'deg']]"
1354,8896,832,ENG1S05,"[['WSTL', 0.0, ''], ['VNCC', 16.15234375, 'km/h']]"
1355,8904,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 16.5, 'deg']]"
1356,8914,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 16.5, 'deg']]"
1357,8919,705,ENG1S01,"[['EACCP', 0.0, '%']]"
1358,8924,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 16.5, 'deg']]"
1359,8934,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 16.5, 'deg']]"
1360,8944,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 15.0, 'deg']]"
1361,8945,832,ENG1S05,"[['WSTL', 0.0, ''], ['VNCC', 16.28515625, 'km/h']]"
1362,8951,705,ENG1S01,"[['EACCP', 0.0, '%']]"
1363,8954,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 15.0, 'deg']]"
1364,8964,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 15.0, 'deg']]"
1365,8974,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 15.0, 'deg']]"
1366,8982,705,ENG1S01,"[['EACCP', 0.0, '%']]"
1367,8985,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 15.0, 'deg']]"
1368,8993,832,ENG1S05,"[['WSTL', 0.0, ''], ['VNCC', 16.4296875, 'km/h']]"
1369,8994,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 15.0, 'deg']]"
1370,9004,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 13.5, 'deg']]"
1371,9014,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 13.5, 'deg']]"
1372,9014,705,ENG1S01,"[['EACCP', 0.0, '%']]"
1373,9024,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 13.5, 'deg']]"
1374,9034,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 13.5, 'deg']]"
1375,9041,832,ENG1S05,"[['WSTL', 0.0, ''], ['VNCC', 16.5390625, 'km/h']]"
1376,9044,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 13.5, 'deg']]"
1377,9046,705,ENG1S01,"[['EACCP', 0.0, '%']]"
1378,9054,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 13.5, 'deg']]"
1379,9064,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 13.5, 'deg']]"
1380,9074,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 13.5, 'deg']]"
1381,9078,705,ENG1S01,"[['EACCP', 0.0, '%']]"
1382,9084,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 12.0, 'deg']]"
1383,9089,832,ENG1S05,"[['WSTL', 0.0, ''], ['VNCC', 16.65625, 'km/h']]"
1384,9094,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 12.0, 'deg']]"
1385,9104,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 12.0, 'deg']]"
1386,9109,705,ENG1S01,"[['EACCP', 0.0, '%']]"
1387,9114,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 12.0, 'deg']]"
1388,9124,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 12.0, 'deg']]"
1389,9134,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 12.0, 'deg']]"
1390,9137,832,ENG1S05,"[['WSTL', 0.0, ''], ['VNCC', 16.7421875, 'km/h']]"
1391,9141,705,ENG1S01,"[['EACCP', 0.0, '%']]"
1392,9144,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 12.0, 'deg']]"
1393,9154,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 12.0, 'deg']]"
1394,9164,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 12.0, 'deg']]"
1395,9173,705,ENG1S01,"[['EACCP', 0.0, '%']]"
1396,9174,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 12.0, 'deg']]"
1397,9185,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 12.0, 'deg']]"
1398,9186,832,ENG1S05,"[['WSTL', 1.0, ''], ['VNCC', 16.8359375, 'km/h']]"
1399,9194,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 12.0, 'deg']]"
1400,9204,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 12.0, 'deg']]"
1401,9205,705,ENG1S01,"[['EACCP', 0.0, '%']]"
1402,9214,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 12.0, 'deg']]"
1403,9224,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 12.0, 'deg']]"
1404,9233,832,ENG1S05,"[['WSTL', 1.0, ''], ['VNCC', 16.8359375, 'km/h']]"
1405,9234,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 12.0, 'deg']]"
1406,9236,705,ENG1S01,"[['EACCP', 0.0, '%']]"
1407,9244,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 12.0, 'deg']]"
1408,9254,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 12.0, 'deg']]"
1409,9264,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 12.0, 'deg']]"
